code,permno,ticker,name,exchcd,shrcd,first_date,last_date,active,included,dlstcd
us.21262,21262,DAWN,DAY ONE BIOPHARMACEUTICALS INC,3,11,2021-05-28,2024-12-31,True,True,100
us.21263,21263,OMIC,SINGULAR GENOMICS SYSTEMS INC,3,11,2021-05-28,2024-12-31,True,True,100
us.21264,21264,ACBA,ACE GLOBAL BUSINESS ACQ LTD,3,12,2021-05-26,2024-05-23,False,True,584
us.21265,21265,OPAL,OPAL FUELS INC,3,11,2021-05-24,2024-12-31,True,True,100
us.21267,21267,AFAQ,A F ACQUISITION CORP,3,11,2021-05-21,2022-12-22,False,True,450
us.21268,21268,ALF,ALFI INC,3,11,2021-05-05,2022-10-24,False,True,584
us.21269,21269,ANEB,ANEBULO PHARMACEUTICALS INC,3,11,2021-05-10,2024-12-31,True,True,100
us.21270,21270,IRAA,IRIS ACQUISITION CORP,3,11,2021-05-26,2024-09-05,False,True,584
us.21271,21271,BWMN,BOWMAN CONSULTING GROUP LTD,3,11,2021-05-10,2024-12-31,True,True,100
us.21272,21272,BYRN,BYRNA TECHNOLOGIES INC,3,11,2021-05-06,2024-12-31,True,True,100
us.21273,21273,AISP,AIRSHIP A I HOLDINGS INC,3,11,2021-05-11,2024-12-31,True,True,100
us.21276,21276,XBP,XBP EUROPE HOLDINGS INC,3,11,2021-05-05,2024-12-31,True,True,100
us.21277,21277,EQRX,EQRX INC,3,11,2021-06-01,2023-11-08,False,True,231
us.21278,21278,CNTA,CENTESSA PHARMACEUTICALS PLC,3,31,2021-06-01,2024-12-31,True,False,100
us.21279,21279,CRZN,CORAZON CAP V838 MONOCEROS CORP,3,12,2021-06-01,2023-03-24,False,True,450
us.21280,21280,DBGI,DIGITAL BRANDS GROUP INC,3,11,2021-05-17,2024-12-17,False,True,584
us.21281,21281,SLDP,SOLID POWER INC,3,11,2021-05-18,2024-12-31,True,True,100
us.21284,21284,DISA,DISRUPTIVE ACQUISITION CORP I,3,12,2021-05-19,2023-12-22,False,True,584
us.21285,21285,DTST,DATA STORAGE CORP,3,11,2021-05-17,2024-12-31,True,True,100
us.21286,21286,SNTI,SENTI BIOSCIENCES INC,3,11,2021-05-27,2024-12-31,True,True,100
us.21287,21287,EBAC,EUROPEAN BIOTECH ACQ CORP,3,12,2021-05-18,2023-03-02,False,True,231
us.21288,21288,EJH,E HOME HOUSEHOLD SERV HLDGS LTD,3,12,2021-05-17,2024-12-31,True,True,100
us.21289,21289,FLGC,FLORA GROWTH CORP,3,12,2021-05-12,2024-12-31,True,True,100
us.21292,21292,FMIV,FORUM MERGER IV CORP,3,11,2021-05-17,2023-07-14,False,True,450
us.21293,21293,FRON,FRONTIER ACQUISITION CORP,3,12,2021-05-04,2023-03-15,False,True,450
us.21294,21294,FSBC,FIVE STAR BANCORP,3,11,2021-05-06,2024-12-31,True,True,100
us.21295,21295,FTPA,FTAC PARNASSUS ACQUISITION CORP,3,11,2021-05-07,2023-03-15,False,True,450
us.21296,21296,BEEP,MOBILE INFRASTRUCTURE CORP,2,11,2021-05-26,2024-12-31,True,True,100
us.21297,21297,FYBR,FRONTIER COMMUNICATIONS PRINT,3,11,2021-05-05,2024-12-31,True,True,100
us.21298,21298,BSLK,BOLT PROJECTS HOLDINGS INC,3,11,2021-05-10,2024-12-31,True,True,100
us.21299,21299,GGMC,GLENFARNE MERGER CORP,3,11,2021-05-13,2022-12-16,False,True,450
us.21300,21300,GGPI,GORES GUGGENHEIM INC,3,11,2021-05-18,2022-06-23,False,True,231
us.21301,21301,GLBE,GLOBAL E ONLINE LTD,3,12,2021-05-13,2024-12-31,True,True,100
us.21302,21302,GLHA,GLASS HOUSES ACQUISITION CORP,3,11,2021-05-18,2022-12-16,False,True,450
us.21305,21305,GTPA,GORES TECHNOLOGY PARTNERS INC,3,11,2021-05-06,2022-12-15,False,True,450
us.21306,21306,GTPB,GORES TECHNOLOGY PARTNERS II INC,3,11,2021-05-05,2022-12-15,False,True,450
us.21307,21307,GXII,G X ACQUISITION CORP II,3,11,2021-05-13,2023-03-17,False,True,231
us.21308,21308,IPW,IPOWER INC,3,11,2021-05-13,2024-12-31,True,True,100
us.21309,21309,JZXN,JIUZI HOLDINGS INC,3,12,2021-05-19,2024-12-31,True,True,100
us.21310,21310,KSI,KADEM SUSTAINABLE IMPACT CORP,3,11,2021-05-12,2023-03-16,False,True,450
us.21313,21313,LCA,LANDCADIA HOLDINGS IV INC,3,11,2021-05-18,2024-02-27,False,True,450
us.21314,21314,LCAA,L CATTERTON ASIA ACQ CORP,3,12,2021-05-06,2024-02-22,False,True,231
us.21315,21315,LDHA,L D H GROWTH CORP I,3,12,2021-05-13,2023-03-23,False,True,450
us.21316,21316,LEGA,LEAD EDGE GROWTH OPP LTD,3,12,2021-05-26,2023-03-14,False,True,450
us.21317,21317,LGBT,PROCURE ETF TRUST I,3,73,2021-05-19,2022-04-20,False,False,450
us.21318,21318,LVRA,LEVERE HOLDINGS CORP,3,12,2021-05-11,2023-03-23,False,True,450
us.21319,21319,MBTC,NOCTURNE ACQUISITION CORP,3,12,2021-05-04,2024-04-03,False,True,584
us.21320,21320,MSDA,MSD ACQUISITION CORP,3,12,2021-05-25,2023-03-29,False,True,450
us.21321,21321,VORB,VIRGIN ORBIT HOLDINGS INC,3,11,2021-05-19,2023-04-12,False,True,584
us.21322,21322,NMTC,NEUROONE MEDICAL TECH CORP,3,11,2021-05-27,2024-12-31,True,True,100
us.21323,21323,NXPL,NEXTPLAT CORP,3,11,2021-06-01,2024-12-31,True,True,100
us.21324,21324,OTLY,OATLY GROUP A B,3,31,2021-05-21,2024-12-31,True,False,100
us.21325,21325,PLL,PIEDMONT LITHIUM INC,3,11,2021-05-19,2024-12-31,True,True,100
us.21326,21326,VEEA,VEEA INC,3,11,2021-05-07,2024-12-31,True,True,100
us.21327,21327,PTOC,PINE TECHNOLOGY ACQUISITION CORP,3,11,2021-05-06,2023-03-10,False,True,450
us.21328,21328,QIPT,QUIPT HOME MEDICAL CORP,3,12,2021-05-28,2024-12-31,True,True,100
us.21329,21329,QQQA,PROSHARES TRUST,3,73,2021-05-21,2024-12-31,True,False,100
us.21330,21330,REVH,REVOLUTION HEALTHCARE ACQ CORP,3,11,2021-05-12,2022-12-06,False,True,450
us.21331,21331,AUR,AURORA INNOVATION INC,3,11,2021-05-07,2024-12-31,True,True,100
us.21332,21332,SCAQ,STRATIM CLOUD ACQUISITION CORP,3,11,2021-05-04,2023-07-13,False,True,450
us.21333,21333,SPBC,SIMPLIFY EXCHANGE TRADED FUNDS,3,73,2021-05-26,2024-12-31,True,False,100
us.21334,21334,SPKB,SILVER SPIKE ACQ CORP II,3,12,2021-05-04,2023-03-24,False,True,450
us.21335,21335,NITO,N2OFF INC,3,11,2021-05-17,2024-12-31,True,True,100
us.21336,21336,TRML,TOURMALINE BIO INC,3,11,2021-05-10,2024-12-31,True,True,100
us.21337,21337,TBSA,TB SA ACQUISITION CORP,3,12,2021-06-01,2023-03-13,False,True,450
us.21340,21340,TETC,TECH & ENERGY TRANSITION CORP,3,11,2021-05-18,2023-03-28,False,True,450
us.21341,21341,VALN,VALNEVA S E,3,31,2021-05-07,2024-12-31,True,False,100
us.21342,21342,VERA,VERA THERAPEUTICS INC,3,11,2021-05-17,2024-12-31,True,True,100
us.21343,21343,WALD,WALDENCAST PLC,3,12,2021-05-12,2024-12-31,True,True,100
us.21344,21344,ZIVO,ZIVO BIOSCIENCE INC,3,11,2021-06-01,2023-11-24,False,True,584
us.21345,21345,MQ,MARQETA INC,3,11,2021-06-10,2024-12-31,True,True,100
us.21348,21348,LFST,LIFESTANCE HEALTH GROUP INC,3,11,2021-06-11,2024-12-31,True,True,100
us.21349,21349,ZETA,ZETA GLOBAL HOLDINGS CORP,1,11,2021-06-11,2024-12-31,True,True,100
us.21350,21350,TASK,TASKUS INC,3,11,2021-06-14,2024-12-31,True,True,100
us.21351,21351,LYEL,LYELL IMMUNOPHARMA INC,3,11,2021-06-18,2024-12-31,True,True,100
us.21352,21352,FA,FIRST ADVANTAGE CORP,3,11,2021-06-24,2024-12-31,True,True,100
us.21353,21353,CXM,SPRINKLR INC,1,11,2021-06-24,2024-12-31,True,True,100
us.21356,21356,DTM,D T MIDSTREAM INC,1,11,2021-07-02,2024-12-31,True,True,100
us.21357,21357,DOCS,DOXIMITY INC,1,11,2021-06-25,2024-12-31,True,True,100
us.21358,21358,CFLT,CONFLUENT INC,3,11,2021-06-25,2024-12-31,True,True,100
us.21359,21359,MCW,MISTER CAR WASH INC,1,11,2021-06-28,2024-12-31,True,True,100
us.21360,21360,RERE,ATRENEW INC,1,31,2021-06-21,2024-12-31,True,False,100
us.21361,21361,HGTY,HAGERTY INC,1,11,2021-06-02,2024-12-31,True,True,100
us.21364,21364,ITAN,E A SERIES TRUST,4,73,2021-06-30,2024-12-31,True,False,100
us.21365,21365,AMAM,AMBRX BIOPHARMA INC,3,31,2021-06-21,2023-10-11,False,False,231
us.21366,21366,DTOX,AMPLIFY ETF TRUST,4,73,2021-06-25,2022-10-03,False,False,450
us.21367,21367,AOMR,ANGEL OAK MORTGAGE REIT INC,1,18,2021-06-18,2024-12-31,True,True,100
us.21368,21368,BTTR,BETTER CHOICE CO INC,2,11,2021-06-30,2024-12-31,True,True,100
us.21369,21369,NEUE,NEUEHEALTH INC,1,11,2021-06-25,2024-12-31,True,True,100
us.21371,21371,CAH,CARDINAL HEALTH INC,1,11,2006-01-03,2024-12-31,True,True,100
us.21372,21372,YOU,CLEAR SECURE INC,1,11,2021-07-01,2024-12-31,True,True,100
us.21373,21373,CNVY,CONVEY HEALTH SOL HLDGS INC,1,11,2021-06-17,2022-10-06,False,True,233
us.21374,21374,DIDI,DIDI GLOBAL INC,1,31,2021-07-01,2022-06-10,False,False,570
us.21375,21375,DFUS,DIMENSIONAL E T F TRUST,4,73,2021-06-15,2024-12-31,True,False,100
us.21376,21376,DFAS,DIMENSIONAL E T F TRUST,4,73,2021-06-15,2024-12-31,True,False,100
us.21377,21377,DFAT,DIMENSIONAL E T F TRUST,4,73,2021-06-15,2024-12-31,True,False,100
us.21378,21378,DFAC,DIMENSIONAL E T F TRUST,4,73,2021-06-15,2024-12-31,True,False,100
us.21379,21379,DDL,DINGDONG CAYMAN LTD,1,31,2021-06-30,2024-12-31,True,False,100
us.21380,21380,OOTO,DIREXION SHARES E T F TRUST,4,73,2021-06-11,2024-12-31,True,False,100
us.21381,21381,TENG,DIREXION SHARES E T F TRUST,4,73,2021-06-11,2022-09-23,False,False,450
us.21382,21382,CRUZ,E T F SERIES SOLUTIONS,4,73,2021-06-07,2024-12-31,True,False,100
us.21383,21383,AWYX,E T F MANAGERS TRUST,4,73,2021-06-17,2023-04-14,False,False,450
us.21384,21384,SINV,E T F MANAGERS TRUST,4,73,2021-06-17,2022-07-15,False,False,450
us.21385,21385,SILX,E T F MANAGERS TRUST,4,73,2021-06-17,2023-07-13,False,False,450
us.21386,21386,EOPS,EMLES TRUST,5,73,2021-06-11,2022-10-19,False,False,450
us.21387,21387,VOTE,T C W ETF TRUST,1,73,2021-06-24,2024-12-31,True,False,100
us.21388,21388,ERO,ERO COPPER CORP,1,12,2021-06-16,2024-12-31,True,True,100
us.21391,21391,CUBS,EXCHANGE LISTED FUNDS TRUST,4,73,2021-06-18,2023-08-28,False,False,450
us.21392,21392,FPFD,FIDELITY COVINGTON TRUST,5,73,2021-06-18,2024-12-31,True,False,100
us.21393,21393,FSST,FIDELITY COVINGTON TRUST,4,73,2021-06-18,2024-12-31,True,False,100
us.21394,21394,FDWM,FIDELITY COVINGTON TRUST,4,73,2021-06-18,2024-12-31,True,False,100
us.21395,21395,MDEV,FIRST TRUST E T F VI,5,73,2021-06-24,2024-12-31,True,False,100
us.21396,21396,QJUN,FIRST TRUST E T F VIII,5,73,2021-06-22,2024-12-31,True,False,100
us.21399,21399,XPND,FIRST TRUST E T F VIII,4,73,2021-06-16,2024-12-31,True,False,100
us.21400,21400,YJUN,FIRST TRUST E T F VIII,5,73,2021-06-22,2024-12-31,True,False,100
us.21401,21401,YMM,FULL TRUCK ALLIANCE CO LTD,1,31,2021-06-23,2024-12-31,True,False,100
us.21402,21402,CPLB,NEW YORK LIFE INV ACTIVE ETF TR,4,73,2021-06-30,2024-12-31,True,False,100
us.21403,21403,QVMS,INVESCO E T F TRUST II,4,73,2021-07-01,2024-12-31,True,False,100
us.21404,21404,QVMM,INVESCO E T F TRUST II,4,73,2021-07-01,2024-12-31,True,False,100
us.21405,21405,QVML,INVESCO E T F TRUST II,4,73,2021-07-01,2024-12-31,True,False,100
us.21406,21406,IDAT,ISHARES TRUST,4,73,2021-06-11,2024-12-31,True,False,100
us.21407,21407,IBDW,ISHARES TRUST,4,73,2021-06-25,2024-12-31,True,False,100
us.21408,21408,IAUM,ISHARES GOLD TRUST MICRO,4,74,2021-06-30,2024-12-31,True,False,100
us.21409,21409,JBI,JANUS INTERNATIONAL GROUP INC,1,11,2021-06-09,2024-12-31,True,True,100
us.21410,21410,JRE,JANUS DETROIT STREET TRUST,4,73,2021-06-24,2024-12-31,True,False,100
us.21411,21411,KTEC,KRANESHARES TRUST,4,73,2021-06-10,2024-12-31,True,False,100
us.21412,21412,KULR,K U L R TECHNOLOGY GROUP INC,2,11,2021-06-08,2024-12-31,True,True,100
us.21413,21413,METV,LISTED FUNDS TRUST,4,73,2021-07-01,2024-12-31,True,False,100
us.21414,21414,JUNZ,LISTED FUNDS TRUST,5,73,2021-06-02,2024-12-31,True,False,100
us.21415,21415,S,SENTINELONE INC,1,11,2021-07-01,2024-12-31,True,True,100
us.21416,21416,SKIL,SKILLSOFT CORP,1,11,2021-06-15,2024-12-31,True,True,100
us.21417,21417,SBEV,SPLASH BEVERAGE GROUP INC,2,11,2021-06-14,2024-12-31,True,True,100
us.21420,21420,SHUS,SYNTAX E T F TRUST,4,73,2021-06-17,2024-09-25,False,False,231
us.21421,21421,TSPA,T ROWE PRICE E T F INC,4,73,2021-06-10,2024-12-31,True,False,100
us.21422,21422,SPAX,TIDAL E T F TRUST,4,73,2021-06-24,2024-12-31,True,False,100
us.21423,21423,DYLD,TWO ROADS SHARED TRUST,4,73,2021-06-30,2024-12-31,True,False,100
us.21424,21424,WDI,WESTERN ASSET DIV INCOME FUND,1,44,2021-06-28,2024-12-31,True,False,100
us.21425,21425,WDNA,WISDOMTREE TRUST,5,73,2021-06-04,2024-12-31,True,False,100
us.21428,21428,ZME,ZHANGMEN EDUCATION INC,1,31,2021-06-09,2022-06-01,False,False,584
us.21429,21429,BNT,BROOKFIELD WEALTH SOLUTIONS LTD,1,12,2021-06-29,2024-12-31,True,True,100
us.21430,21430,NE,NOBLE CORP,1,12,2021-06-10,2022-09-29,False,True,231
us.21431,21431,IS,IRONSOURCE LTD,1,12,2021-06-30,2022-11-04,False,True,231
us.21512,21512,ACXP,ACURX PHARMACEUTICALS INC,3,11,2021-06-28,2024-12-31,True,True,100
us.21513,21513,ALZN,ALZAMEND NEURO INC,3,11,2021-06-16,2024-12-31,True,True,100
us.21516,21516,ATAI,ATAI LIFE SCIENCES N V,3,12,2021-06-21,2024-12-31,True,True,100
us.21517,21517,ILLM,ILLUMIN HOLDINGS INC,3,11,2021-06-11,2023-09-08,False,True,570
us.21518,21518,AVTE,AEROVATE THERAPEUTICS INC,3,11,2021-07-01,2024-12-31,True,True,100
us.21519,21519,BITF,BITFARMS LTD,3,12,2021-06-22,2024-12-31,True,True,100
us.21520,21520,BON,BON NATURAL LIFE LTD,3,12,2021-06-25,2024-12-31,True,True,100
us.21521,21521,BRIV,B RILEY PRINCIPAL 250 MERGER,3,11,2021-07-01,2023-05-04,False,True,450
us.21524,21524,BSKY,BIG SKY GROWTH PARTNERS INC,3,11,2021-07-01,2022-12-12,False,True,450
us.21525,21525,BZ,KANZHUN LTD,3,31,2021-06-14,2024-12-31,True,False,100
us.21526,21526,CPOP,POP CULTURE GROUP CO LTD,3,12,2021-07-01,2024-12-31,True,True,100
us.21527,21527,CVRX,CVRX INC,3,11,2021-07-01,2024-12-31,True,True,100
us.21528,21528,CYT,CYTEIR THERAPEUTICS INC,3,11,2021-06-21,2024-03-15,False,True,570
us.21529,21529,DIBS,1STDIBS COM INC,3,11,2021-06-11,2024-12-31,True,True,100
us.21532,21532,ONMD,ONEMEDNET CORP,3,11,2021-06-25,2024-12-31,True,True,100
us.21533,21533,DLO,DLOCAL LTD,3,12,2021-06-04,2024-12-31,True,True,100
us.21534,21534,AKLI,AKILI INC,3,11,2021-07-01,2024-07-01,False,True,233
us.21535,21535,DNAB,SOCIAL CAP SUVRETTA HLD CORP II,3,12,2021-07-01,2023-06-30,False,True,450
us.21536,21536,PROK,PROKIDNEY CORP,3,12,2021-07-01,2024-12-31,True,True,100
us.21537,21537,DNAD,SOCIAL CAP SUVRETTA HLD CORP IV,3,12,2021-07-01,2023-06-30,False,True,450
us.21538,21538,TBIO,TELESIS BIO INC,3,11,2021-06-21,2024-09-27,False,True,570
us.21539,21539,ELEV,ELEVATION ONCOLOGY INC,3,11,2021-06-28,2024-12-31,True,True,100
us.21540,21540,FEMY,FEMASYS INC,3,11,2021-06-21,2024-12-31,True,True,100
us.21541,21541,GAME,GAMESQUARE HOLDINGS INC DE,3,11,2021-06-18,2024-12-31,True,True,100
us.21542,21542,GHRS,G H RESEARCH PLC,3,12,2021-06-28,2024-12-31,True,True,100
us.21543,21543,GLUE,MONTE ROSA THERAPEUTICS INC,3,11,2021-06-25,2024-12-31,True,True,100
us.21544,21544,GMVD,G MEDICAL INNOVATIONS HLDGS LTD,3,12,2021-06-28,2023-08-23,False,True,584
us.21545,21545,GOBI,GOBI ACQUISITION CORP,3,12,2021-06-30,2022-07-29,False,True,450
us.21546,21546,GROM,GROM SOCIAL ENTERPRISES INC,3,11,2021-06-18,2024-08-16,False,True,584
us.21547,21547,LENZ,LENZ THERAPEUTICS INC,3,11,2021-06-28,2024-12-31,True,True,100
us.21548,21548,GRUB,JUST EAT TAKEAWAY COM N V,3,31,2021-06-16,2022-03-11,False,False,570
us.21551,21551,UPXI,UPEXI INC,3,11,2021-06-25,2024-12-31,True,True,100
us.21552,21552,HITI,HIGH TIDE INC,3,12,2021-06-03,2024-12-31,True,True,100
us.21553,21553,HUT,HUT 8 MINING CORP,3,12,2021-06-16,2023-12-01,False,True,231
us.21554,21554,IAS,INTEGRAL AD SCIENCE HOLDING CORP,3,11,2021-07-01,2024-12-31,True,True,100
us.21555,21555,IBBQ,INVESCO E T F TRUST II,3,73,2021-06-14,2024-12-31,True,False,100
us.21556,21556,INDI,INDIE SEMICONDUCTOR INC,3,11,2021-06-14,2024-12-31,True,True,100
us.21559,21559,INTA,INTAPP INC,3,11,2021-07-01,2024-12-31,True,True,100
us.21560,21560,IPSC,CENTURY THERAPEUTICS INC,3,11,2021-06-21,2024-12-31,True,True,100
us.21561,21561,ISAA,IRON SPARK I INC,3,11,2021-06-10,2022-12-28,False,True,450
us.21562,21562,ISPC,ISPECIMEN INC,3,11,2021-06-18,2024-12-31,True,True,100
us.21563,21563,JANX,JANUX THERAPEUTICS INC,3,11,2021-06-14,2024-12-31,True,True,100
us.21564,21564,LZ,LEGALZOOM COM INC,3,11,2021-07-01,2024-12-31,True,True,100
us.21567,21567,MAQC,MAQUIA CAPITAL ACQUISITION CORP,3,11,2021-06-08,2024-07-30,False,True,584
us.21568,21568,MCAE,MOUNTAIN CREST ACQ CORP III,3,11,2021-06-23,2023-02-17,False,True,231
us.21569,21569,MF,MISSFRESH LTD,3,31,2021-06-28,2023-11-16,False,False,584
us.21570,21570,MIRO,MIROMATRIX MEDICAL INC,3,11,2021-06-25,2023-12-12,False,True,261
us.21571,21571,MNDY,MONDAY COM LTD,3,12,2021-06-11,2024-12-31,True,True,100
us.21572,21572,MOLN,MOLECULAR PARTNERS A G,3,31,2021-06-17,2024-12-31,True,False,100
us.21573,21573,IP,INTERNATIONAL PAPER CO,1,11,2006-01-03,2024-12-31,True,True,100
us.21575,21575,MMV,MULTIMETAVERSE HOLDINGS LTD,3,12,2021-06-09,2024-12-31,True,True,100
us.21576,21576,PAYO,PAYONEER GLOBAL INC,3,11,2021-06-29,2024-12-31,True,True,100
us.21577,21577,NIXX,NIXXY INC,3,11,2021-07-01,2024-12-31,True,True,100
us.21578,21578,REAX,REAL BROKERAGE INC,3,12,2021-06-16,2024-12-31,True,True,100
us.21579,21579,SLHG,SKYLIGHT HEALTH GROUP INC,3,12,2021-06-08,2022-08-24,False,True,584
us.21580,21580,SNPX,SYNAPTOGENIX INC,3,11,2021-06-08,2024-12-31,True,True,100
us.21583,21583,SOXQ,INVESCO E T F TRUST II,3,73,2021-06-14,2024-12-31,True,False,100
us.21584,21584,TBLA,TABOOLA COM LTD,3,12,2021-07-01,2024-12-31,True,True,100
us.21585,21585,TIOA,TIO TECH A,3,12,2021-06-10,2023-04-21,False,True,450
us.21586,21586,TKNO,ALPHA TEKNOVA INC,3,11,2021-06-28,2024-12-31,True,True,100
us.21587,21587,NEXN,NEXXEN INTERNATIONAL LTD,3,31,2021-06-21,2024-12-31,True,False,100
us.21588,21588,SAIH,SAIHEAT LTD,3,12,2021-06-25,2024-12-31,True,True,100
us.21589,21589,VERV,VERVE THERAPEUTICS INC,3,11,2021-06-18,2024-12-31,True,True,100
us.21590,21590,VLAT,VALOR LATITUDE ACQUISITION CORP,3,12,2021-06-25,2023-05-02,False,True,450
us.21591,21591,WGRO,WISDOMTREE TRUST,3,73,2021-06-25,2023-10-19,False,False,450
us.21592,21592,WKME,WALKME LTD,3,12,2021-06-17,2024-09-11,False,True,233
us.21593,21593,XMTR,XOMETRY INC,3,11,2021-07-01,2024-12-31,True,True,100
us.21594,21594,DNUT,KRISPY KREME INC,3,11,2021-07-02,2024-12-31,True,True,100
us.21595,21595,CLGN,COLLPLANT BIOTECHNOLOGIES LTD,3,12,2021-06-07,2024-12-31,True,True,100
us.21596,21596,NABL,N ABLE INC,1,11,2021-07-21,2024-12-31,True,True,100
us.21597,21597,PECO,PHILLIPS EDISON & COMPANY INC,3,11,2021-07-16,2024-12-31,True,True,100
us.21598,21598,BRDG,BRIDGE INVESTMENT GP HLDGS INC,1,11,2021-07-19,2024-12-31,True,True,100
us.21599,21599,ERAS,ERASCA INC,3,11,2021-07-19,2024-12-31,True,True,100
us.21600,21600,PYCR,PAYCOR HCM INC,3,11,2021-07-22,2024-12-31,True,True,100
us.21601,21601,LAW,C S DISCO INC,1,11,2021-07-22,2024-12-31,True,True,100
us.21604,21604,ABSI,ABSCI CORP,3,11,2021-07-23,2024-12-31,True,True,100
us.21605,21605,RYAN,RYAN SPECIALTY HOLDINGS INC,1,11,2021-07-23,2024-12-31,True,True,100
us.21606,21606,CTKB,CYTEK BIOSCIENCES INC,3,11,2021-07-26,2024-12-31,True,True,100
us.21607,21607,CNM,CORE & MAIN INC,1,11,2021-07-26,2024-12-31,True,True,100
us.21608,21608,GXO,G X O LOGISTICS INC,1,11,2021-08-03,2024-12-31,True,True,100
us.21609,21609,VSCO,VICTORIAS SECRET & CO,1,11,2021-08-04,2024-12-31,True,True,100
us.21612,21612,PWSC,POWERSCHOOL HOLDINGS INC,1,11,2021-07-29,2024-09-30,False,True,233
us.21613,21613,MLNK,MERIDIANLINK INC,1,11,2021-07-29,2024-12-31,True,True,100
us.21614,21614,DUOL,DUOLINGO INC,3,11,2021-07-29,2024-12-31,True,True,100
us.21615,21615,HVAL,ALPS E T F TRUST,4,73,2021-07-19,2023-07-19,False,False,450
us.21616,21616,GK,ADVISORSHARES TRUST,4,73,2021-07-06,2024-12-31,True,False,100
us.21617,21617,ALIT,ALIGHT INC,1,11,2021-07-07,2024-12-31,True,True,100
us.21618,21618,RIGZ,E A SERIES TRUST,4,73,2021-07-21,2023-01-04,False,False,450
us.21619,21619,OKLO,OKLO INC,1,11,2021-07-09,2024-12-31,True,True,100
us.21620,21620,ACGR,AMERICAN CENTURY E T F TRUST,4,73,2021-07-02,2024-12-31,True,False,100
us.21621,21621,MUSI,AMERICAN CENTURY E T F TRUST,4,73,2021-07-02,2024-12-31,True,False,100
us.21622,21622,AEMB,AMERICAN CENTURY E T F TRUST,4,73,2021-07-02,2024-09-26,False,False,450
us.21623,21623,MVPS,AMPLIFY ETF TRUST,4,73,2021-07-22,2024-12-31,True,False,100
us.21624,21624,BLND,BLEND LABS INC,1,11,2021-07-19,2024-12-31,True,True,100
us.21625,21625,PSQH,PSQ HOLDINGS INC,1,11,2021-07-08,2024-12-31,True,True,100
us.21626,21626,KLNE,DIREXION SHARES E T F TRUST,4,73,2021-07-30,2024-07-19,False,False,450
us.21627,21627,LOPX,DIREXION SHARES E T F TRUST,4,73,2021-07-23,2022-09-23,False,False,450
us.21628,21628,FLYX,FLYEXCLUSIVE INC,2,11,2021-07-19,2024-12-31,True,True,100
us.21631,21631,IDUB,E T F SERIES SOLUTIONS,5,73,2021-07-26,2024-12-31,True,False,100
us.21632,21632,BIGY,E T F SERIES SOLUTIONS,4,73,2021-07-15,2022-04-28,False,False,450
us.21633,21633,KONG,E T F OPPORTUNITIES TRUST,4,73,2021-07-23,2024-12-31,True,False,100
us.21634,21634,MJXL,E T F MANAGERS TRUST,4,73,2021-07-08,2022-12-28,False,False,450
us.21635,21635,CLSA,EXCHANGE LISTED FUNDS TRUST,3,73,2021-07-14,2024-01-05,False,False,231
us.21636,21636,CLSM,EXCHANGE LISTED FUNDS TRUST,3,73,2021-07-14,2024-12-31,True,False,100
us.21639,21639,CLSC,EXCHANGE LISTED FUNDS TRUST,3,73,2021-07-14,2024-01-05,False,False,231
us.21640,21640,AGOV,EXCHANGE LISTED FUNDS TRUST,4,73,2021-07-23,2023-11-14,False,False,450
us.21641,21641,FXLV,F45 TRAINING HOLDINGS INC,1,11,2021-07-16,2023-08-24,False,True,552
us.21642,21642,XJUN,FIRST TRUST E T F VIII,5,73,2021-07-14,2024-12-31,True,False,100
us.21643,21643,GSFP,GOLDMAN SACHS E T F TRUST,4,73,2021-07-16,2024-12-31,True,False,100
us.21644,21644,NKGN,NKGEN BIOTECH INC,3,11,2021-07-13,2024-12-31,True,True,100
us.21647,21647,OWNS,IMPACT SHARES TRUST I,4,73,2021-07-28,2024-03-15,False,False,231
us.21648,21648,INST,INSTRUCTURE HOLDINGS INC,1,11,2021-07-23,2024-11-12,False,True,233
us.21649,21649,XDJL,INNOVATOR E T F S TRUST,5,73,2021-07-02,2024-12-31,True,False,100
us.21650,21650,XTJL,INNOVATOR E T F S TRUST,5,73,2021-07-02,2024-12-30,True,False,100
us.21651,21651,BALT,INNOVATOR E T F S TRUST,5,73,2021-07-02,2024-12-31,True,False,100
us.21652,21652,QTJL,INNOVATOR E T F S TRUST,5,73,2021-07-02,2024-12-31,True,False,100
us.21655,21655,XBJL,INNOVATOR E T F S TRUST,5,73,2021-07-02,2024-12-31,True,False,100
us.21656,21656,IBHG,ISHARES TRUST,5,73,2021-07-12,2024-12-31,True,False,100
us.21657,21657,JIDA,J P MORGAN E T F TRUST,4,73,2021-07-09,2023-10-10,False,False,450
us.21658,21658,JUSA,J P MORGAN E T F TRUST,4,73,2021-07-09,2023-09-13,False,False,450
us.21659,21659,JFWD,JACOB FUNDS INC,4,73,2021-07-15,2024-12-20,False,False,450
us.21660,21660,LEXI,LISTED FUNDS TRUST,3,73,2021-07-02,2024-12-31,True,False,100
us.21663,21663,SHCO,SOHO HOUSE & CO INC,1,11,2021-07-16,2024-12-31,True,True,100
us.21664,21664,MITQ,MOVING IMAGE TECHNOLOGIES INC,2,11,2021-07-09,2024-12-31,True,True,100
us.21665,21665,OSI,OSIRIS ACQUISITION CORP,1,11,2021-07-07,2024-05-16,False,True,450
